date,rms_binned_rv,rms_binned_rv_corrected,rms_binned_rv_to_line,num_binned_obs
2022-01-24,0.7151638435327017,0.4567688859520806,0.42784253151622176,41
2022-01-25,0.5629925178056332,0.4208517193301082,0.4161999137649294,19
2022-01-27,0.35277376322116116,0.4530427883975297,0.335172874250593,39
2022-01-29,0.6685085807448153,0.4297074208609735,0.4147059525369503,38
2022-01-30,0.5920423334475058,0.4494262642084755,0.44940358708202427,47
2022-01-31,0.48633846067531955,0.332393183265285,0.25902253015062937,14
2022-02-02,0.42533906362295926,0.5028947671498826,0.4163519233913471,10
2022-02-03,0.46548711206984267,0.4992271339209091,0.44134284132648044,48
2022-02-04,0.548928120259185,0.34244896284488857,0.3386425634645616,48
2022-02-05,0.5546863595357896,0.38864373125459767,0.3749117263280067,39
2022-02-06,0.39179597610255545,0.6468389590569659,0.358987204519434,45
2022-02-07,0.42972912997146484,0.6026008188505495,0.3812005639043577,34
2022-02-08,0.8440845235315453,0.6250263648950125,0.5769198090458652,41
2022-02-09,0.4433849609025692,0.4277421931060003,0.3958146989983719,48
2022-02-10,0.6016855065639527,0.4447681614334488,0.4431160623968889,45
2022-02-11,0.5325546096705498,0.5322038541996634,0.5014731632345351,46
2022-02-12,0.49058305503880706,0.3615979278783711,0.36046487963253154,44
2022-02-13,0.6370515635652826,0.45102756770709407,0.4363677412671802,46
2022-02-14,0.3682825975594678,0.3930479427970654,0.3375254613747209,46
2022-02-15,0.43562966872499376,0.5380844598502927,0.42971748598029563,34
2022-02-17,0.5470891686723249,0.4410468619852195,0.34702513334228324,13
2022-02-18,0.4619617604735745,0.3767345082468962,0.3714566087455904,44
2022-02-19,0.4434929670453624,0.4724554150383115,0.42534619340570473,48
2022-02-20,0.3457593314266507,0.29027485649416335,0.20006509057417773,8
2022-02-21,0.36331379289559573,0.34491933882104286,0.341973259643425,11
2022-02-22,0.4929461057506114,0.32397590993215886,0.31944084862649974,43
2022-02-24,0.45809473548381946,0.431064285273324,0.34851965151690834,7
2022-02-25,0.482136701780669,0.42548828805580946,0.420444256172044,39
2022-02-26,0.6906137778006528,0.491820956112422,0.4340050987434207,47
2022-03-01,0.47712793280591875,0.4102103582893517,0.4075307880537887,47
2022-03-02,0.36785282742236436,0.3757584864103085,0.35363785654140106,27
2022-03-03,0.5069891362889188,0.4861286629883143,0.48603625032768366,22
2022-03-04,0.5101559176711493,0.45267869906970626,0.44255184623554045,15
2022-03-05,0.5826612471915983,0.44434180699714165,0.4280624751643838,43
2022-03-06,0.5283941607850857,0.40820563541224814,0.40340562802479396,46
2022-03-10,0.4083693714546444,0.46660199479827985,0.4068517731259929,45
2022-03-11,0.4391420019317318,0.4096394998782239,0.40123365357197416,48
2022-03-12,0.3546311927796453,0.3525981027956913,0.3354184205741727,27
2022-03-13,0.5555318572590935,0.43466711830617927,0.4216854135507649,48
2022-03-14,0.3391652315759253,0.2712575842807559,0.2552072457359463,19
2022-03-15,0.5070259939102196,0.5060545545019763,0.4967408960853491,30
2022-03-16,0.45383647420005274,0.31333134299572696,0.30093842002637616,46
2022-03-17,0.36228999369378445,0.37238750983493096,0.34186930442790714,38
2022-03-18,0.619253202509381,0.5227671035630659,0.5115193673607774,47
2022-03-20,0.38185398526929093,0.3527369977692563,0.3457309613282015,15
2022-03-21,0.5221546189461235,0.43742753673977114,0.43121332033193144,44
2022-03-22,0.5490692897120429,0.6846524084880192,0.4822089428555054,39
2022-03-23,0.4081133316728871,0.36586467070666345,0.36344236921824336,46
2022-03-24,0.5202552253989007,0.426530271148666,0.41784816008158676,46
2022-03-30,0.3494687920100174,0.29137128172342086,0.2901179981946555,30
2022-03-31,0.2929099130009338,0.276672084880915,0.27639054359821763,17
2022-04-01,0.7155480904517114,0.5459449889745766,0.3393832374100544,46
2022-04-02,0.4668823328995699,0.5362524092469282,0.46190857933528473,46
2022-04-03,0.39232255418706974,0.41563469983256535,0.38934066064227696,28
2022-04-04,0.5637657408904528,0.44393613323120285,0.41197834846488285,29
2022-04-06,0.6280119923404263,0.47386020054251093,0.3246672221198092,46
2022-04-07,0.38221679741026593,0.4623173088103503,0.3732152891549799,44
2022-04-08,0.43681097069264063,0.43109608693187873,0.4238720373017136,42
2022-04-09,0.263353025045227,0.27667092729840814,0.2605033369015352,21
2022-04-10,0.42099059021685653,0.3698376466892804,0.36405371969564626,31
2022-04-11,0.8035705237345193,0.695019410962384,0.5940029666085969,46
2022-04-12,0.5729313543550981,0.5268701847216499,0.41676937646128315,5
2022-04-13,0.474345760348582,0.40980089055612673,0.4032841542903989,45
2022-04-14,0.3353835524822802,0.38727503437044797,0.3345506383890827,47
2022-04-16,0.37729388066178554,0.36240599287836683,0.36200089021706733,31
2022-04-17,0.5142612074775903,0.445729047508757,0.43180587202055803,48
2022-04-18,0.46111659388616444,0.5164881454493203,0.45412147221570176,37
2022-04-20,0.6049828360143888,0.5036520313342826,0.42901520315521985,46
2022-04-21,0.4481194180183339,0.4222512125965022,0.42218397940996316,45
2022-04-22,0.6757061175868152,0.5687480674964451,0.4207828371172005,36
2022-04-23,0.43598959515780045,0.3892647125151495,0.38597965219776836,44
2022-04-24,0.573463520458231,0.5354756991611906,0.5281994835461712,35
2022-04-25,0.5076714164833032,0.5424824602344607,0.5050573072061681,38
2022-04-26,0.2508846753920011,0.27038432866527273,0.0,2
2022-04-27,0.4986756452082313,0.48764514389040287,0.4857868960980415,46
2022-04-28,0.35272106465690856,0.39448973055370545,0.35146889617880755,44
2022-04-29,0.4546320327114193,0.42474121268906045,0.4245963560422969,46
2022-04-30,0.5033440903304816,0.42456754752536624,0.33949190747547886,16
2022-05-01,0.4511574052564198,0.46544123275017296,0.450180582808938,45
2022-05-02,0.496587644132273,0.4169022659313349,0.37958404004214596,47
2022-05-13,0.39135742593575157,0.39626729869872607,0.39011665292320835,25
2022-05-14,0.4598314150880783,0.5269052516694864,0.42673872973063554,44
2022-05-15,0.6244896506122538,0.5724279188250525,0.5452198088234101,37
2022-05-16,0.5251169021584403,0.6115834200440661,0.43962560842523146,46
2022-05-17,0.35396205082980803,0.32019763732357315,0.3174074264060597,38
2022-05-18,0.5357543707893937,0.4932544577556272,0.48395768209936835,44
2022-05-19,0.4669290250387452,0.4901803363775222,0.46679298334031794,46
2022-05-20,0.38260438111597983,0.3778861135731573,0.37427847301327877,43
2022-05-21,0.49040941881531314,0.507944986536965,0.49046625062916394,40
2022-05-22,0.5124109561352473,0.4858009786167324,0.47493686361890225,23
2022-05-23,0.40897139163831114,0.39734196764914215,0.3958067225098287,34
2022-05-24,0.40393739797634876,0.4082170700031379,0.40139207237244706,31
2022-05-25,0.4419124102423865,0.46580489948811926,0.4417424063361315,43
2022-05-26,0.39737546291410414,0.40709987994619523,0.3954759213560241,38
2022-05-27,0.4143846849334112,0.4228066259385064,0.4126487638633676,43
2022-05-28,0.30547211789802586,0.32772114848256856,0.29855833829329653,8
2022-05-29,0.4794257589273037,0.42315390760061056,0.4003837582908208,37
2022-05-30,0.37210171935288877,0.3862389633714112,0.37162856398377736,42
2022-05-31,0.45483380922304334,0.4002421523042226,0.38486771745934156,39
2022-06-01,0.40318688169216294,0.4228007917056049,0.403247358703468,40
2022-06-02,0.44830840596608024,0.41112857697048255,0.41024449570642296,26
2022-06-03,0.3443129015233307,0.3391849184831073,0.3355910248785704,42
2022-06-04,0.370434500824939,0.37991579841765194,0.36771325757761947,28
2022-06-05,0.4379376346752554,0.39613213194889724,0.38169260906371344,23
2022-06-06,0.4931709188357007,0.5237806212077402,0.490140067449722,41
2022-06-07,0.4821575601734012,0.48669803718870586,0.4801042841006151,12
2022-06-08,0.33619400534874544,0.3176606159561139,0.3058065527451815,16
2022-06-09,0.3140904463621601,0.28877722804472955,0.28181825827691775,20
2022-06-11,0.0,0.0,0.0,1
2022-12-01,0.3856192259730152,0.2581104296082861,0.1755724729544052,5
2022-12-05,0.47520342383030967,0.3204963069877736,0.32049396597299196,21
2022-12-06,0.5548763989493938,0.4258012152415896,0.4256188900247705,22
2022-12-07,0.6133179919546308,0.40866792608808145,0.3578369703717512,22
2022-12-08,0.8247895489501365,0.5281282032121714,0.5019221488435565,23
2022-12-09,0.823004951220648,0.5174423191682261,0.4801206859081698,42
2022-12-10,0.5076873337179931,0.4600305229220311,0.4171877837688096,43
2022-12-11,0.6404011210443201,0.41909178030625877,0.39493434334850797,11
2022-12-13,0.0,0.0,0.0,1
2022-12-14,0.594385552317695,0.45839684037690653,0.4162132043054548,21
2022-12-15,0.7784526395582095,0.4246887421360751,0.36250316643036146,41
2022-12-16,0.48179745197190954,0.4084983605161711,0.40638319522360267,23
2022-12-17,0.5701111332007547,0.42161300355167797,0.37761260343197933,17
2022-12-19,0.46043815886535344,0.3789891698392003,0.34529413328363806,42
2022-12-21,0.5173639251681038,0.38326225620184057,0.37316859143827225,39
2022-12-23,0.5291040384743914,0.3595873340536272,0.3555882976458134,42
2022-12-25,0.8256703629574631,0.5270351139558733,0.45517702842793684,23
2022-12-26,0.8268037196136586,0.48659385645686726,0.3728874535029625,31
2023-01-03,0.6146861369090465,0.5424004327740773,0.540904634585999,25
2023-01-04,0.7099999568681032,0.5758343211169626,0.5755857182229288,35
2023-01-07,0.6141477266578339,0.43181812906677264,0.43168656027648533,40
2023-01-09,0.6747256725314584,0.3766099792668986,0.2434666830840867,22
2023-01-10,0.3223578495925583,0.31819314180560065,0.31805402897132456,7
2023-01-11,0.0601367999811373,0.09195279500767128,0.0,2
2023-01-13,0.6510971384178811,0.5980792546786379,0.5699367677271797,5
2023-01-19,0.7241340970500558,0.43184735783511735,0.37075484993889096,41
2023-01-20,0.9325190789955136,0.5832631527042158,0.41619529080396406,43
2023-01-21,0.7138153635616743,0.41951979140557355,0.378322331877723,40
2023-01-22,0.5385249884935511,0.3057776894000275,0.2840140407722123,37
2023-01-23,0.4604020146712938,0.37795311239694285,0.36422170771205997,18
2023-01-24,0.6417725429711701,0.40348749789853927,0.3886939298142978,44
2023-01-25,0.5551955364441954,0.4667905117979833,0.4584986612238779,42
2023-01-26,0.544518360993274,0.4381147635156861,0.43275616006721146,47
2023-01-27,0.388318771588772,0.3297585461427905,0.32206913910860324,34
2023-01-28,0.31925384613966523,0.19426214403933845,0.18700568874224485,19
2023-01-29,0.5830891434270942,0.417158017329469,0.4166875409857515,46
2023-01-30,0.49139850920045036,0.4760514167105202,0.4416833875102737,45
2023-02-02,0.3734676098398675,0.4257658774254291,0.37298321317253935,23
2023-02-03,0.39632939698079966,0.3534713751832572,0.27693486461540273,8
2023-02-04,0.7959174466879431,0.6079652659165784,0.5728331703731407,44
2023-03-01,0.39860496833265613,0.3938757966335562,0.39152514189966847,9
2023-03-03,0.554771052810134,0.4364024102901096,0.4336925928296982,43
2023-03-04,0.37149634265960013,0.4578495014801649,0.3712592700033717,44
2023-03-05,0.2528987084750811,0.23927471740592854,0.2241869065758465,6
2023-03-08,0.5089442973667061,0.4114487766753019,0.409756112594651,44
2023-03-09,0.6021546253853044,0.4253921029743038,0.3407343680550006,40
2023-03-13,0.685515222174025,0.43529390616820796,0.359555304821272,21
2023-03-14,0.3173921880273957,0.3263875284600308,0.29932539837413424,9
2023-03-17,0.271354361650323,0.2990310309479461,0.25594908934862615,7
2023-04-01,0.5067725636132003,0.590287112829407,0.49348856585769185,42
2023-04-02,0.35321817898519975,0.4183074139897877,0.35201572361361166,43
2023-04-03,0.44287570937625115,0.3586585392499313,0.35242416584952524,46
2023-04-04,0.5354965417028497,0.42128859633905014,0.37401971412715074,41
2023-04-05,0.3208405446930509,0.25053512093145547,0.24046481085862081,11
2023-04-06,0.5174661103402322,0.44898240530964956,0.42665834869212327,22
2023-04-07,0.5794335369633744,0.6320791098987046,0.018880308366936924,3
2023-04-08,0.38204914942028806,0.3780302610866525,0.3745493110900708,22
2023-04-09,0.37077794275589404,0.3916197365886645,0.3697015882021949,35
2023-04-10,0.47770861485732224,0.39144980416673725,0.36931643610622805,27
2023-04-12,0.4980135785661256,0.5077801280043627,0.4976119339422136,11
2023-04-13,0.5024033319962679,0.397949901205945,0.3309668973987779,35
2023-04-14,0.4204941376823461,0.4287698700879669,0.4156658244218676,43
